,deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id,stage_change,stage_start_date,days_in_stage,stalled
7702,deal_3,2025-01-13,Proposal,Best Case,88848,2025-05-01,owner_9,False,2025-01-06,7,False
7703,deal_3,2025-01-20,Proposal,Best Case,88848,2025-05-01,owner_9,False,2025-01-06,14,False
7704,deal_3,2025-01-27,Proposal,Best Case,88848,2025-06-01,owner_9,False,2025-01-06,21,False
7705,deal_3,2025-02-03,Negotiation,Best Case,88848,2025-06-01,owner_9,True,2025-02-03,0,False
7706,deal_3,2025-02-10,Negotiation,Best Case,88848,2025-03-01,owner_9,False,2025-02-03,7,False
7707,deal_3,2025-02-17,Negotiation,Best Case,88848,2025-02-01,owner_9,False,2025-02-03,14,False
7708,deal_3,2025-02-24,Negotiation,Best Case,88848,2025-03-01,owner_9,False,2025-02-03,21,False
7709,deal_3,2025-03-03,Closed Lost,Closed,88848,2025-02-01,owner_9,True,2025-03-03,0,False
7710,deal_3,2025-03-10,Closed Lost,Closed,88848,2025-02-01,owner_9,False,2025-03-03,7,False
7711,deal_3,2025-03-17,Closed Lost,Closed,88848,2025-03-01,owner_9,False,2025-03-03,14,False
7712,deal_3,2025-03-24,Closed Lost,Closed,88848,2025-02-01,owner_9,False,2025-03-03,21,False
7713,deal_3,2025-03-31,Closed Lost,Closed,88848,2025-04-01,owner_9,False,2025-03-03,28,False
3136,deal_30,2024-09-30,Prospecting,Pipeline,39966,2025-01-22,owner_2,True,2024-09-30,0,False
3137,deal_30,2024-10-07,Prospecting,Pipeline,38401,2025-04-22,owner_2,False,2024-09-30,7,False
3138,deal_30,2024-10-14,Prospecting,Pipeline,39740,2025-02-22,owner_2,False,2024-09-30,14,False
3139,deal_30,2024-10-21,Prospecting,Pipeline,32991,2025-01-22,owner_2,False,2024-09-30,21,False
3140,deal_30,2024-10-28,Prospecting,Pipeline,36246,2025-01-22,owner_2,False,2024-09-30,28,False
3141,deal_30,2024-11-04,Prospecting,Pipeline,33427,2025-02-22,owner_2,False,2024-09-30,35,True
3142,deal_30,2024-11-11,Prospecting,Pipeline,37061,2025-01-22,owner_2,False,2024-09-30,42,True
3143,deal_30,2024-11-18,Prospecting,Pipeline,40807,2025-05-22,owner_2,False,2024-09-30,49,True
3144,deal_30,2024-11-25,Prospecting,Pipeline,41035,2025-01-22,owner_2,False,2024-09-30,56,True
3145,deal_30,2024-12-02,Prospecting,Pipeline,38141,2025-01-22,owner_2,False,2024-09-30,63,True
3146,deal_30,2024-12-09,Prospecting,Pipeline,32114,2025-01-22,owner_2,False,2024-09-30,70,True
3147,deal_30,2024-12-16,Prospecting,Pipeline,36401,2025-02-22,owner_2,False,2024-09-30,77,True
3148,deal_30,2024-12-23,Qualification,Pipeline,36873,2025-01-22,owner_2,True,2024-12-23,0,False
3149,deal_30,2024-12-30,Qualification,Pipeline,32618,2025-02-22,owner_2,False,2024-12-23,7,False
3150,deal_30,2025-01-06,Qualification,Pipeline,33323,2025-01-22,owner_2,False,2024-12-23,14,False
3151,deal_30,2025-01-13,Qualification,Pipeline,34485,2025-04-22,owner_2,False,2024-12-23,21,False
3152,deal_30,2025-01-20,Qualification,Pipeline,38220,2025-05-22,owner_2,False,2024-12-23,28,False
3153,deal_30,2025-01-27,Qualification,Pipeline,39368,2025-02-22,owner_2,False,2024-12-23,35,True
3154,deal_30,2025-02-03,Qualification,Pipeline,37054,2025-02-22,owner_2,False,2024-12-23,42,True
3155,deal_30,2025-02-10,Qualification,Pipeline,33880,2025-02-22,owner_2,False,2024-12-23,49,True
3156,deal_30,2025-02-17,Qualification,Pipeline,31094,2025-02-22,owner_2,False,2024-12-23,56,True
3157,deal_30,2025-02-24,Qualification,Pipeline,43836,2025-02-22,owner_2,False,2024-12-23,63,True
3158,deal_30,2025-03-03,Qualification,Pipeline,41610,2025-02-22,owner_2,False,2024-12-23,70,True
3159,deal_30,2025-03-10,Qualification,Pipeline,34271,2025-01-22,owner_2,False,2024-12-23,77,True
3160,deal_30,2025-03-17,Proposal,Best Case,37502,2025-03-22,owner_2,True,2025-03-17,0,False
6836,deal_301,2024-01-08,Prospecting,Pipeline,32568,2024-06-08,owner_7,True,2024-01-08,0,False
6837,deal_301,2024-01-15,Prospecting,Pipeline,27095,2024-07-08,owner_7,False,2024-01-08,7,False
6838,deal_301,2024-01-22,Prospecting,Pipeline,24511,2024-03-08,owner_7,False,2024-01-08,14,False
6839,deal_301,2024-01-29,Prospecting,Pipeline,31613,2024-03-08,owner_7,False,2024-01-08,21,False
6840,deal_301,2024-02-05,Prospecting,Pipeline,31109,2024-06-08,owner_7,False,2024-01-08,28,False
6841,deal_301,2024-02-12,Prospecting,Pipeline,29278,2024-07-08,owner_7,False,2024-01-08,35,True
6842,deal_301,2024-02-19,Prospecting,Pipeline,28800,2024-04-08,owner_7,False,2024-01-08,42,True
6843,deal_301,2024-02-26,Prospecting,Pipeline,31467,2024-04-08,owner_7,False,2024-01-08,49,True
6844,deal_301,2024-03-04,Prospecting,Pipeline,23583,2024-04-08,owner_7,False,2024-01-08,56,True
6845,deal_301,2024-03-11,Prospecting,Pipeline,25281,2024-07-08,owner_7,False,2024-01-08,63,True
6846,deal_301,2024-03-18,Prospecting,Pipeline,33735,2024-07-08,owner_7,False,2024-01-08,70,True
6847,deal_301,2024-03-25,Prospecting,Pipeline,23466,2024-06-08,owner_7,False,2024-01-08,77,True
6848,deal_301,2024-04-01,Prospecting,Pipeline,28199,2024-07-08,owner_7,False,2024-01-08,84,True
6849,deal_301,2024-04-08,Prospecting,Pipeline,31278,2024-06-08,owner_7,False,2024-01-08,91,True
6850,deal_301,2024-04-15,Prospecting,Pipeline,29866,2024-07-08,owner_7,False,2024-01-08,98,True
6851,deal_301,2024-04-22,Prospecting,Pipeline,32088,2024-07-08,owner_7,False,2024-01-08,105,True
6852,deal_301,2024-04-29,Prospecting,Pipeline,27442,2024-07-08,owner_7,False,2024-01-08,112,True
6853,deal_301,2024-05-06,Prospecting,Pipeline,28462,2024-05-08,owner_7,False,2024-01-08,119,True
3420,deal_302,2024-07-22,Prospecting,Pipeline,27696,2024-12-07,owner_2,True,2024-07-22,0,False
3421,deal_302,2024-07-29,Prospecting,Pipeline,27200,2024-12-07,owner_2,False,2024-07-22,7,False
3422,deal_302,2024-08-05,Prospecting,Pipeline,23733,2024-12-07,owner_2,False,2024-07-22,14,False
3423,deal_302,2024-08-12,Prospecting,Pipeline,32375,2024-12-07,owner_2,False,2024-07-22,21,False
3424,deal_302,2024-08-19,Qualification,Pipeline,23352,2024-12-07,owner_2,True,2024-08-19,0,False
3425,deal_302,2024-08-26,Qualification,Pipeline,29539,2024-12-07,owner_2,False,2024-08-19,7,False
3426,deal_302,2024-09-02,Qualification,Pipeline,33623,2024-12-07,owner_2,False,2024-08-19,14,False
3427,deal_302,2024-09-09,Qualification,Pipeline,28337,2024-12-07,owner_2,False,2024-08-19,21,False
3428,deal_302,2024-09-16,Proposal,Best Case,29473,2024-12-07,owner_2,True,2024-09-16,0,False
3429,deal_302,2024-09-23,Proposal,Best Case,28649,2024-12-07,owner_2,False,2024-09-16,7,False
3430,deal_302,2024-09-30,Proposal,Best Case,27255,2024-12-07,owner_2,False,2024-09-16,14,False
3431,deal_302,2024-10-07,Proposal,Best Case,31589,2024-12-07,owner_2,False,2024-09-16,21,False
3432,deal_302,2024-10-14,Negotiation,Best Case,30083,2024-12-07,owner_2,True,2024-10-14,0,False
3433,deal_302,2024-10-21,Negotiation,Best Case,32207,2024-12-07,owner_2,False,2024-10-14,7,False
3434,deal_302,2024-10-28,Negotiation,Best Case,34615,2024-12-07,owner_2,False,2024-10-14,14,False
3435,deal_302,2024-11-04,Negotiation,Best Case,30419,2024-12-07,owner_2,False,2024-10-14,21,False
3436,deal_302,2024-11-11,Closed Lost,Closed,34874,2024-12-07,owner_2,True,2024-11-11,0,False
3437,deal_302,2024-11-18,Closed Lost,Closed,31112,2024-12-07,owner_2,False,2024-11-11,7,False
3438,deal_302,2024-11-25,Closed Lost,Closed,31875,2024-12-07,owner_2,False,2024-11-11,14,False
3439,deal_302,2024-12-02,Closed Lost,Closed,29138,2024-12-07,owner_2,False,2024-11-11,21,False
3440,deal_303,2024-05-27,Prospecting,Pipeline,23090,2024-09-04,owner_2,True,2024-05-27,0,False
3441,deal_303,2024-06-03,Prospecting,Pipeline,23090,2024-06-04,owner_2,False,2024-05-27,7,False
3442,deal_303,2024-06-10,Prospecting,Pipeline,23090,2024-07-04,owner_2,False,2024-05-27,14,False
3443,deal_303,2024-06-17,Prospecting,Pipeline,23090,2024-06-04,owner_2,False,2024-05-27,21,False
3444,deal_303,2024-06-24,Prospecting,Pipeline,23090,2024-06-04,owner_2,False,2024-05-27,28,False
3445,deal_303,2024-07-01,Qualification,Pipeline,23090,2024-09-04,owner_2,True,2024-07-01,0,False
3446,deal_303,2024-07-08,Qualification,Pipeline,23090,2024-10-04,owner_2,False,2024-07-01,7,False
3447,deal_303,2024-07-15,Qualification,Pipeline,23090,2024-09-04,owner_2,False,2024-07-01,14,False
3448,deal_303,2024-07-22,Qualification,Pipeline,23090,2024-07-04,owner_2,False,2024-07-01,21,False
3449,deal_303,2024-07-29,Proposal,Best Case,23090,2024-08-04,owner_2,True,2024-07-29,0,False
6232,deal_304,2024-03-04,Prospecting,Pipeline,75391,2024-07-01,owner_6,True,2024-03-04,0,False
6233,deal_304,2024-03-11,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,7,False
6234,deal_304,2024-03-18,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,14,False
6235,deal_304,2024-03-25,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,21,False
6236,deal_304,2024-04-01,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,28,False
6237,deal_304,2024-04-08,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,35,True
6238,deal_304,2024-04-15,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,42,True
6239,deal_304,2024-04-22,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,49,True
6240,deal_304,2024-04-29,Prospecting,Pipeline,75391,2024-07-01,owner_6,False,2024-03-04,56,True
6241,deal_304,2024-05-06,Qualification,Pipeline,75391,2024-07-01,owner_6,True,2024-05-06,0,False
6242,deal_304,2024-05-13,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,7,False
6243,deal_304,2024-05-20,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,14,False
6244,deal_304,2024-05-27,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,21,False
6245,deal_304,2024-06-03,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,28,False
6246,deal_304,2024-06-10,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,35,True
6247,deal_304,2024-06-17,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,42,True
6248,deal_304,2024-06-24,Qualification,Pipeline,75391,2024-07-01,owner_6,False,2024-05-06,49,True
6249,deal_304,2024-07-01,Proposal,Best Case,75391,2024-07-01,owner_6,True,2024-07-01,0,False
2819,deal_305,2024-09-09,Prospecting,Pipeline,54091,2024-12-12,owner_13,True,2024-09-09,0,False
2820,deal_305,2024-09-16,Prospecting,Pipeline,54091,2024-12-12,owner_13,False,2024-09-09,7,False
2821,deal_305,2024-09-23,Prospecting,Pipeline,54091,2024-12-12,owner_13,False,2024-09-09,14,False
2822,deal_305,2024-09-30,Qualification,Pipeline,54091,2024-12-12,owner_13,True,2024-09-30,0,False
2823,deal_305,2024-10-07,Qualification,Pipeline,54091,2024-12-12,owner_13,False,2024-09-30,7,False
2824,deal_305,2024-10-14,Qualification,Pipeline,54091,2024-12-12,owner_13,False,2024-09-30,14,False
2825,deal_305,2024-10-21,Proposal,Best Case,54091,2024-12-12,owner_13,True,2024-10-21,0,False
2826,deal_305,2024-10-28,Proposal,Best Case,54091,2024-12-12,owner_13,False,2024-10-21,7,False
2827,deal_305,2024-11-04,Negotiation,Best Case,54091,2024-12-12,owner_13,True,2024-11-04,0,False
2828,deal_305,2024-11-11,Negotiation,Best Case,54091,2024-12-12,owner_13,False,2024-11-04,7,False
2829,deal_305,2024-11-18,Negotiation,Best Case,54091,2024-12-12,owner_13,False,2024-11-04,14,False
2830,deal_305,2024-11-25,Closed Lost,Closed,54091,2024-12-12,owner_13,True,2024-11-25,0,False
2831,deal_305,2024-12-02,Closed Lost,Closed,54091,2024-12-12,owner_13,False,2024-11-25,7,False
2832,deal_305,2024-12-09,Closed Lost,Closed,54091,2024-12-12,owner_13,False,2024-11-25,14,False
2833,deal_306,2024-04-01,Prospecting,Pipeline,99843,2024-07-16,owner_13,True,2024-04-01,0,False
2834,deal_306,2024-04-08,Prospecting,Pipeline,99843,2024-05-16,owner_13,False,2024-04-01,7,False
2835,deal_306,2024-04-15,Prospecting,Pipeline,99843,2024-05-16,owner_13,False,2024-04-01,14,False
2836,deal_306,2024-04-22,Qualification,Pipeline,99843,2024-04-16,owner_13,True,2024-04-22,0,False
2837,deal_306,2024-04-29,Qualification,Pipeline,99843,2024-05-16,owner_13,False,2024-04-22,7,False
2838,deal_306,2024-05-06,Proposal,Best Case,99843,2024-08-16,owner_13,True,2024-05-06,0,False
2839,deal_306,2024-05-13,Proposal,Best Case,99843,2024-08-16,owner_13,False,2024-05-06,7,False
2840,deal_306,2024-05-20,Proposal,Best Case,99843,2024-08-16,owner_13,False,2024-05-06,14,False
2841,deal_306,2024-05-27,Negotiation,Best Case,99843,2024-08-16,owner_13,True,2024-05-27,0,False
2842,deal_306,2024-06-03,Negotiation,Best Case,99843,2024-04-16,owner_13,False,2024-05-27,7,False
2843,deal_306,2024-06-10,Closed Won,Closed,99843,2024-06-16,owner_13,True,2024-06-10,0,False
2844,deal_307,2024-04-01,Prospecting,Pipeline,34405,2024-07-28,owner_13,True,2024-04-01,0,False
2845,deal_307,2024-04-08,Prospecting,Pipeline,46863,2024-04-28,owner_13,False,2024-04-01,7,False
2846,deal_307,2024-04-15,Prospecting,Pipeline,48336,2024-04-28,owner_13,False,2024-04-01,14,False
2847,deal_307,2024-04-22,Prospecting,Pipeline,34739,2024-06-28,owner_13,False,2024-04-01,21,False
2848,deal_307,2024-04-29,Qualification,Pipeline,37075,2024-03-28,owner_13,True,2024-04-29,0,False
2849,deal_307,2024-05-06,Qualification,Pipeline,34756,2024-07-28,owner_13,False,2024-04-29,7,False
2850,deal_307,2024-05-13,Qualification,Pipeline,43493,2024-07-28,owner_13,False,2024-04-29,14,False
2851,deal_307,2024-05-20,Qualification,Pipeline,33702,2024-06-28,owner_13,False,2024-04-29,21,False
2852,deal_307,2024-05-27,Proposal,Best Case,40318,2024-05-28,owner_13,True,2024-05-27,0,False
6250,deal_308,2024-09-30,Prospecting,Pipeline,35525,2025-02-28,owner_6,True,2024-09-30,0,False
6251,deal_308,2024-10-07,Prospecting,Pipeline,40509,2025-03-29,owner_6,False,2024-09-30,7,False
6252,deal_308,2024-10-14,Prospecting,Pipeline,34737,2024-11-29,owner_6,False,2024-09-30,14,False
6253,deal_308,2024-10-21,Prospecting,Pipeline,45928,2024-11-29,owner_6,False,2024-09-30,21,False
6254,deal_308,2024-10-28,Prospecting,Pipeline,36172,2025-03-29,owner_6,False,2024-09-30,28,False
6255,deal_308,2024-11-04,Qualification,Pipeline,35323,2025-03-29,owner_6,True,2024-11-04,0,False
6256,deal_308,2024-11-11,Qualification,Pipeline,42130,2025-02-28,owner_6,False,2024-11-04,7,False
6257,deal_308,2024-11-18,Qualification,Pipeline,42183,2024-11-29,owner_6,False,2024-11-04,14,False
6258,deal_308,2024-11-25,Qualification,Pipeline,39968,2025-03-29,owner_6,False,2024-11-04,21,False
6259,deal_308,2024-12-02,Proposal,Best Case,41312,2025-02-28,owner_6,True,2024-12-02,0,False
6260,deal_308,2024-12-09,Proposal,Best Case,32192,2024-12-29,owner_6,False,2024-12-02,7,False
6261,deal_308,2024-12-16,Proposal,Best Case,34802,2024-12-29,owner_6,False,2024-12-02,14,False
6262,deal_308,2024-12-23,Proposal,Best Case,46634,2024-11-29,owner_6,False,2024-12-02,21,False
6263,deal_308,2024-12-30,Negotiation,Best Case,46765,2025-02-28,owner_6,True,2024-12-30,0,False
6264,deal_308,2025-01-06,Negotiation,Best Case,37206,2025-02-28,owner_6,False,2024-12-30,7,False
6265,deal_308,2025-01-13,Negotiation,Best Case,43417,2025-03-29,owner_6,False,2024-12-30,14,False
6266,deal_308,2025-01-20,Negotiation,Best Case,43701,2025-02-28,owner_6,False,2024-12-30,21,False
6267,deal_308,2025-01-27,Closed Won,Closed,39150,2025-01-29,owner_6,True,2025-01-27,0,False
5400,deal_309,2024-10-14,Prospecting,Pipeline,21618,2024-11-03,owner_5,True,2024-10-14,0,False
5401,deal_309,2024-10-21,Qualification,Pipeline,21618,2024-11-03,owner_5,True,2024-10-21,0,False
5402,deal_309,2024-10-28,Negotiation,Best Case,21618,2024-11-03,owner_5,True,2024-10-28,0,False
0,deal_31,2024-12-23,Prospecting,Pipeline,25164,2025-07-02,owner_1,True,2024-12-23,0,False
1,deal_31,2024-12-30,Prospecting,Pipeline,17950,2025-04-02,owner_1,False,2024-12-23,7,False
2,deal_31,2025-01-06,Prospecting,Pipeline,24985,2025-05-02,owner_1,False,2024-12-23,14,False
3,deal_31,2025-01-13,Prospecting,Pipeline,18770,2025-07-02,owner_1,False,2024-12-23,21,False
4,deal_31,2025-01-20,Prospecting,Pipeline,25485,2025-08-02,owner_1,False,2024-12-23,28,False
5,deal_31,2025-01-27,Qualification,Pipeline,21405,2025-04-02,owner_1,True,2025-01-27,0,False
6,deal_31,2025-02-03,Qualification,Pipeline,23384,2025-04-02,owner_1,False,2025-01-27,7,False
7,deal_31,2025-02-10,Qualification,Pipeline,18414,2025-07-02,owner_1,False,2025-01-27,14,False
8,deal_31,2025-02-17,Qualification,Pipeline,21352,2025-07-02,owner_1,False,2025-01-27,21,False
9,deal_31,2025-02-24,Qualification,Pipeline,25774,2025-08-02,owner_1,False,2025-01-27,28,False
10,deal_31,2025-03-03,Proposal,Best Case,24126,2025-05-02,owner_1,True,2025-03-03,0,False
11,deal_31,2025-03-10,Proposal,Best Case,18923,2025-08-02,owner_1,False,2025-03-03,7,False
12,deal_31,2025-03-17,Proposal,Best Case,24358,2025-07-02,owner_1,False,2025-03-03,14,False
13,deal_31,2025-03-24,Proposal,Best Case,20076,2025-05-02,owner_1,False,2025-03-03,21,False
14,deal_31,2025-03-31,Negotiation,Best Case,25710,2025-05-02,owner_1,True,2025-03-31,0,False
15,deal_31,2025-04-07,Negotiation,Best Case,19361,2025-05-02,owner_1,False,2025-03-31,7,False
16,deal_31,2025-04-14,Negotiation,Best Case,24158,2025-05-02,owner_1,False,2025-03-31,14,False
17,deal_31,2025-04-21,Negotiation,Best Case,19916,2025-05-02,owner_1,False,2025-03-31,21,False
18,deal_31,2025-04-28,Negotiation,Best Case,24761,2025-04-02,owner_1,False,2025-03-31,28,False
19,deal_31,2025-05-05,Closed Lost,Closed,21118,2025-05-02,owner_1,True,2025-05-05,0,False
20,deal_31,2025-05-12,Closed Lost,Closed,21181,2025-04-02,owner_1,False,2025-05-05,7,False
21,deal_31,2025-05-19,Closed Lost,Closed,24413,2025-05-02,owner_1,False,2025-05-05,14,False
22,deal_31,2025-05-26,Closed Lost,Closed,22726,2025-05-02,owner_1,False,2025-05-05,21,False
23,deal_31,2025-06-02,Closed Lost,Closed,22127,2025-06-02,owner_1,False,2025-05-05,28,False
5403,deal_310,2025-03-03,Prospecting,Pipeline,50250,2025-05-14,owner_5,True,2025-03-03,0,False
5404,deal_310,2025-03-10,Prospecting,Pipeline,50250,2025-05-14,owner_5,False,2025-03-03,7,False
5405,deal_310,2025-03-17,Qualification,Pipeline,50250,2025-05-14,owner_5,True,2025-03-17,0,False
5406,deal_310,2025-03-24,Qualification,Pipeline,50250,2025-05-14,owner_5,False,2025-03-17,7,False
5407,deal_310,2025-03-31,Proposal,Best Case,50250,2025-05-14,owner_5,True,2025-03-31,0,False
5408,deal_310,2025-04-07,Proposal,Best Case,50250,2025-05-14,owner_5,False,2025-03-31,7,False
5409,deal_310,2025-04-14,Negotiation,Best Case,50250,2025-05-14,owner_5,True,2025-04-14,0,False
5410,deal_310,2025-04-21,Negotiation,Best Case,50250,2025-05-14,owner_5,False,2025-04-14,7,False
5411,deal_310,2025-04-28,Closed Lost,Closed,50250,2025-05-14,owner_5,True,2025-04-28,0,False
5412,deal_310,2025-05-05,Closed Lost,Closed,50250,2025-05-14,owner_5,False,2025-04-28,7,False
5413,deal_310,2025-05-12,Closed Lost,Closed,50250,2025-05-14,owner_5,False,2025-04-28,14,False
2046,deal_311,2024-04-29,Prospecting,Pipeline,68686,2024-09-03,owner_12,True,2024-04-29,0,False
2047,deal_311,2024-05-06,Prospecting,Pipeline,68686,2024-09-03,owner_12,False,2024-04-29,7,False
2048,deal_311,2024-05-13,Prospecting,Pipeline,68686,2024-09-03,owner_12,False,2024-04-29,14,False
2049,deal_311,2024-05-20,Prospecting,Pipeline,68686,2024-09-03,owner_12,False,2024-04-29,21,False
2050,deal_311,2024-05-27,Qualification,Pipeline,68686,2024-09-03,owner_12,True,2024-05-27,0,False
2051,deal_311,2024-06-03,Qualification,Pipeline,68686,2024-09-03,owner_12,False,2024-05-27,7,False
2052,deal_311,2024-06-10,Qualification,Pipeline,68686,2024-09-03,owner_12,False,2024-05-27,14,False
2053,deal_311,2024-06-17,Qualification,Pipeline,68686,2024-09-03,owner_12,False,2024-05-27,21,False
2054,deal_311,2024-06-24,Proposal,Best Case,68686,2024-09-03,owner_12,True,2024-06-24,0,False
2055,deal_311,2024-07-01,Proposal,Best Case,68686,2024-09-03,owner_12,False,2024-06-24,7,False
2056,deal_311,2024-07-08,Proposal,Best Case,68686,2024-09-03,owner_12,False,2024-06-24,14,False
2057,deal_311,2024-07-15,Negotiation,Best Case,68686,2024-09-03,owner_12,True,2024-07-15,0,False
2058,deal_311,2024-07-22,Negotiation,Best Case,68686,2024-09-03,owner_12,False,2024-07-15,7,False
2059,deal_311,2024-07-29,Negotiation,Best Case,68686,2024-09-03,owner_12,False,2024-07-15,14,False
2060,deal_311,2024-08-05,Negotiation,Best Case,68686,2024-09-03,owner_12,False,2024-07-15,21,False
2061,deal_311,2024-08-12,Closed Lost,Closed,68686,2024-09-03,owner_12,True,2024-08-12,0,False
2062,deal_311,2024-08-19,Closed Lost,Closed,68686,2024-09-03,owner_12,False,2024-08-12,7,False
2063,deal_311,2024-08-26,Closed Lost,Closed,68686,2024-09-03,owner_12,False,2024-08-12,14,False
2064,deal_311,2024-09-02,Closed Lost,Closed,68686,2024-09-03,owner_12,False,2024-08-12,21,False
